Year,District Code,District Name,Neighborhood Code,Age,Immigrants,Emigrants
2015,9,Sant Andreu,60,40-44,166,143
2015,9,Sant Andreu,61,40-44,97,83
2015,9,Sant Andreu,62,40-44,46,38
2015,9,Sant Andreu,63,40-44,78,67
2015,10,Sant Martí,64,40-44,154,109
2015,10,Sant Martí,65,40-44,95,85
2015,10,Sant Martí,66,40-44,68,57
2015,10,Sant Martí,67,40-44,53,30
2015,10,Sant Martí,68,40-44,156,125
2015,10,Sant Martí,69,40-44,78,56
2015,10,Sant Martí,70,40-44,138,128
2015,10,Sant Martí,71,40-44,94,55
2015,10,Sant Martí,72,40-44,77,70
2015,10,Sant Martí,73,40-44,101,98
2015,99,No consta,99,40-44,1,0
2015,1,Ciutat Vella,1,45-49,280,176
2015,1,Ciutat Vella,2,45-49,96,57
2015,1,Ciutat Vella,3,45-49,66,30
2015,1,Ciutat Vella,4,45-49,105,70
2015,2,Eixample,5,45-49,94,69
2015,2,Eixample,6,45-49,141,106
2015,2,Eixample,7,45-49,139,96
2015,2,Eixample,8,45-49,140,81
2015,2,Eixample,9,45-49,161,99
2015,2,Eixample,10,45-49,91,97
2015,3,Sants-Montjuïc,11,45-49,144,124
2015,3,Sants-Montjuïc,12,45-49,3,3
2015,3,Sants-Montjuïc,13,45-49,73,64
2015,3,Sants-Montjuïc,14,45-49,27,24
2015,3,Sants-Montjuïc,15,45-49,62,48
2015,3,Sants-Montjuïc,16,45-49,46,38
2015,3,Sants-Montjuïc,17,45-49,80,80
2015,3,Sants-Montjuïc,18,45-49,156,110
2015,4,Les Corts,19,45-49,114,80
2015,4,Les Corts,20,45-49,55,44
2015,4,Les Corts,21,45-49,52,28
2015,5,Sarrià-Sant Gervasi,22,45-49,28,16
2015,5,Sarrià-Sant Gervasi,23,45-49,95,42
2015,5,Sarrià-Sant Gervasi,24,45-49,65,32
2015,5,Sarrià-Sant Gervasi,25,45-49,74,54
2015,5,Sarrià-Sant Gervasi,26,45-49,164,73
2015,5,Sarrià-Sant Gervasi,27,45-49,72,44
2015,6,Gràcia,28,45-49,31,22
2015,6,Gràcia,29,45-49,17,12
2015,6,Gràcia,30,45-49,32,10
2015,6,Gràcia,31,45-49,141,114
2015,6,Gràcia,32,45-49,55,43
2015,7,Horta-Guinardó,33,45-49,62,45
2015,7,Horta-Guinardó,34,45-49,22,23
2015,7,Horta-Guinardó,35,45-49,92,76
2015,7,Horta-Guinardó,36,45-49,13,11
2015,7,Horta-Guinardó,37,45-49,63,60
2015,7,Horta-Guinardó,38,45-49,22,16
2015,7,Horta-Guinardó,39,45-49,19,17
2015,7,Horta-Guinardó,40,45-49,17,13
2015,7,Horta-Guinardó,41,45-49,13,9
2015,7,Horta-Guinardó,42,45-49,2,1
2015,7,Horta-Guinardó,43,45-49,69,50
2015,8,Nou Barris,44,45-49,66,42
2015,8,Nou Barris,45,45-49,70,40
2015,8,Nou Barris,46,45-49,53,20
2015,8,Nou Barris,47,45-49,5,4
2015,8,Nou Barris,48,45-49,24,20
2015,8,Nou Barris,49,45-49,11,8
2015,8,Nou Barris,50,45-49,45,43
2015,8,Nou Barris,51,45-49,27,18
2015,8,Nou Barris,52,45-49,75,42
2015,8,Nou Barris,53,45-49,19,13
2015,8,Nou Barris,54,45-49,6,7
2015,8,Nou Barris,55,45-49,41,31
2015,8,Nou Barris,56,45-49,4,1
2015,9,Sant Andreu,57,45-49,35,26
2015,9,Sant Andreu,58,45-49,3,6
2015,9,Sant Andreu,59,45-49,37,36
2015,9,Sant Andreu,60,45-49,117,86
2015,9,Sant Andreu,61,45-49,71,52
2015,9,Sant Andreu,62,45-49,42,33
2015,9,Sant Andreu,63,45-49,60,40
2015,10,Sant Martí,64,45-49,98,87
2015,10,Sant Martí,65,45-49,81,64
2015,10,Sant Martí,66,45-49,38,30
2015,10,Sant Martí,67,45-49,37,18
2015,10,Sant Martí,68,45-49,89,61
2015,10,Sant Martí,69,45-49,36,38
2015,10,Sant Martí,70,45-49,103,85
2015,10,Sant Martí,71,45-49,52,36
2015,10,Sant Martí,72,45-49,53,32
2015,10,Sant Martí,73,45-49,63,67
2015,99,No consta,99,45-49,0,0
2015,1,Ciutat Vella,1,50-54,162,119
2015,1,Ciutat Vella,2,50-54,60,35
2015,1,Ciutat Vella,3,50-54,38,25
2015,1,Ciutat Vella,4,50-54,71,51
2015,2,Eixample,5,50-54,71,55
2015,2,Eixample,6,50-54,118,74
2015,2,Eixample,7,50-54,114,68
2015,2,Eixample,8,50-54,116,67
2015,2,Eixample,9,50-54,128,90
2015,2,Eixample,10,50-54,76,64
2015,3,Sants-Montjuïc,11,50-54,91,88
2015,3,Sants-Montjuïc,12,50-54,4,0
2015,3,Sants-Montjuïc,13,50-54,60,64
2015,3,Sants-Montjuïc,14,50-54,31,16
2015,3,Sants-Montjuïc,15,50-54,35,32
2015,3,Sants-Montjuïc,16,50-54,38,22
2015,3,Sants-Montjuïc,17,50-54,70,51
2015,3,Sants-Montjuïc,18,50-54,87,96
2015,4,Les Corts,19,50-54,89,60
2015,4,Les Corts,20,50-54,52,42
2015,4,Les Corts,21,50-54,53,23
2015,5,Sarrià-Sant Gervasi,22,50-54,10,2
2015,5,Sarrià-Sant Gervasi,23,50-54,57,25
2015,5,Sarrià-Sant Gervasi,24,50-54,37,21
2015,5,Sarrià-Sant Gervasi,25,50-54,64,56
2015,5,Sarrià-Sant Gervasi,26,50-54,111,65
2015,5,Sarrià-Sant Gervasi,27,50-54,71,52
2015,6,Gràcia,28,50-54,24,21
2015,6,Gràcia,29,50-54,12,6
2015,6,Gràcia,30,50-54,15,17
2015,6,Gràcia,31,50-54,104,78
2015,6,Gràcia,32,50-54,59,28
2015,7,Horta-Guinardó,33,50-54,53,29
2015,7,Horta-Guinardó,34,50-54,19,13
2015,7,Horta-Guinardó,35,50-54,63,63
2015,7,Horta-Guinardó,36,50-54,7,10
2015,7,Horta-Guinardó,37,50-54,64,37
2015,7,Horta-Guinardó,38,50-54,21,13
2015,7,Horta-Guinardó,39,50-54,12,11
2015,7,Horta-Guinardó,40,50-54,11,9
2015,7,Horta-Guinardó,41,50-54,12,4
2015,7,Horta-Guinardó,42,50-54,2,2
2015,7,Horta-Guinardó,43,50-54,42,33
2015,8,Nou Barris,44,50-54,51,28
2015,8,Nou Barris,45,50-54,51,36
2015,8,Nou Barris,46,50-54,36,28
2015,8,Nou Barris,47,50-54,1,3
2015,8,Nou Barris,48,50-54,18,15
2015,8,Nou Barris,49,50-54,6,4
2015,8,Nou Barris,50,50-54,34,29
2015,8,Nou Barris,51,50-54,30,21
2015,8,Nou Barris,52,50-54,55,31
2015,8,Nou Barris,53,50-54,13,15
2015,8,Nou Barris,54,50-54,6,3
2015,8,Nou Barris,55,50-54,27,25
2015,8,Nou Barris,56,50-54,2,0
2015,9,Sant Andreu,57,50-54,28,24
2015,9,Sant Andreu,58,50-54,5,3
2015,9,Sant Andreu,59,50-54,35,15
2015,9,Sant Andreu,60,50-54,76,56
2015,9,Sant Andreu,61,50-54,52,36
2015,9,Sant Andreu,62,50-54,22,33
2015,9,Sant Andreu,63,50-54,45,37
2015,10,Sant Martí,64,50-54,76,64
2015,10,Sant Martí,65,50-54,51,41
2015,10,Sant Martí,66,50-54,30,20
2015,10,Sant Martí,67,50-54,24,16
2015,10,Sant Martí,68,50-54,51,35
2015,10,Sant Martí,69,50-54,23,19
2015,10,Sant Martí,70,50-54,55,54
2015,10,Sant Martí,71,50-54,31,34
2015,10,Sant Martí,72,50-54,58,47
2015,10,Sant Martí,73,50-54,55,46
2015,99,No consta,99,50-54,0,0
2015,1,Ciutat Vella,1,55-59,114,79
2015,1,Ciutat Vella,2,55-59,50,27
2015,1,Ciutat Vella,3,55-59,23,10
2015,1,Ciutat Vella,4,55-59,50,38
2015,2,Eixample,5,55-59,53,40
2015,2,Eixample,6,55-59,81,63
2015,2,Eixample,7,55-59,71,53
2015,2,Eixample,8,55-59,71,65
2015,2,Eixample,9,55-59,105,63
2015,2,Eixample,10,55-59,70,44
2015,3,Sants-Montjuïc,11,55-59,70,60
2015,3,Sants-Montjuïc,12,55-59,2,2
2015,3,Sants-Montjuïc,13,55-59,35,28
2015,3,Sants-Montjuïc,14,55-59,17,14
2015,3,Sants-Montjuïc,15,55-59,25,16
2015,3,Sants-Montjuïc,16,55-59,26,16
2015,3,Sants-Montjuïc,17,55-59,41,37
2015,3,Sants-Montjuïc,18,55-59,61,64
2015,4,Les Corts,19,55-59,60,49
2015,4,Les Corts,20,55-59,36,31
2015,4,Les Corts,21,55-59,21,12
2015,5,Sarrià-Sant Gervasi,22,55-59,7,8
2015,5,Sarrià-Sant Gervasi,23,55-59,38,31
2015,5,Sarrià-Sant Gervasi,24,55-59,17,22
2015,5,Sarrià-Sant Gervasi,25,55-59,42,37
2015,5,Sarrià-Sant Gervasi,26,55-59,81,45
2015,5,Sarrià-Sant Gervasi,27,55-59,43,26
2015,6,Gràcia,28,55-59,22,20
2015,6,Gràcia,29,55-59,11,5
2015,6,Gràcia,30,55-59,19,16
2015,6,Gràcia,31,55-59,73,52
2015,6,Gràcia,32,55-59,46,31
2015,7,Horta-Guinardó,33,55-59,40,17
2015,7,Horta-Guinardó,34,55-59,22,6
2015,7,Horta-Guinardó,35,55-59,61,46
2015,7,Horta-Guinardó,36,55-59,4,9
2015,7,Horta-Guinardó,37,55-59,37,23
2015,7,Horta-Guinardó,38,55-59,10,8
2015,7,Horta-Guinardó,39,55-59,8,8
2015,7,Horta-Guinardó,40,55-59,12,7
2015,7,Horta-Guinardó,41,55-59,4,5
2015,7,Horta-Guinardó,42,55-59,1,0
2015,7,Horta-Guinardó,43,55-59,44,16
2015,8,Nou Barris,44,55-59,49,21
2015,8,Nou Barris,45,55-59,34,20
2015,8,Nou Barris,46,55-59,22,18
2015,8,Nou Barris,47,55-59,4,0
2015,8,Nou Barris,48,55-59,19,13
2015,8,Nou Barris,49,55-59,5,4
2015,8,Nou Barris,50,55-59,21,18
2015,8,Nou Barris,51,55-59,19,17
2015,8,Nou Barris,52,55-59,37,25
2015,8,Nou Barris,53,55-59,16,13
2015,8,Nou Barris,54,55-59,6,2
2015,8,Nou Barris,55,55-59,16,9
2015,8,Nou Barris,56,55-59,1,1
2015,9,Sant Andreu,57,55-59,19,15
2015,9,Sant Andreu,58,55-59,7,2
2015,9,Sant Andreu,59,55-59,17,10
2015,9,Sant Andreu,60,55-59,64,46
2015,9,Sant Andreu,61,55-59,34,16
2015,9,Sant Andreu,62,55-59,14,21
2015,9,Sant Andreu,63,55-59,25,33
2015,10,Sant Martí,64,55-59,51,46
2015,10,Sant Martí,65,55-59,36,26
2015,10,Sant Martí,66,55-59,22,17
2015,10,Sant Martí,67,55-59,16,12
2015,10,Sant Martí,68,55-59,48,34
2015,10,Sant Martí,69,55-59,15,9
2015,10,Sant Martí,70,55-59,52,43
2015,10,Sant Martí,71,55-59,29,23
2015,10,Sant Martí,72,55-59,36,22
2015,10,Sant Martí,73,55-59,41,30
2015,99,No consta,99,55-59,0,2
2015,1,Ciutat Vella,1,60-64,81,48
2015,1,Ciutat Vella,2,60-64,33,23
2015,1,Ciutat Vella,3,60-64,12,23
2015,1,Ciutat Vella,4,60-64,30,22
2015,2,Eixample,5,60-64,23,33
2015,2,Eixample,6,60-64,49,54
2015,2,Eixample,7,60-64,79,57
2015,2,Eixample,8,60-64,54,45
2015,2,Eixample,9,60-64,75,64
2015,2,Eixample,10,60-64,39,39
2015,3,Sants-Montjuïc,11,60-64,56,35
2015,3,Sants-Montjuïc,12,60-64,2,1
2015,3,Sants-Montjuïc,13,60-64,32,22
2015,3,Sants-Montjuïc,14,60-64,19,7
2015,3,Sants-Montjuïc,15,60-64,17,20
2015,3,Sants-Montjuïc,16,60-64,25,14
2015,3,Sants-Montjuïc,17,60-64,35,39
2015,3,Sants-Montjuïc,18,60-64,46,44
2015,4,Les Corts,19,60-64,40,53
2015,4,Les Corts,20,60-64,32,36
2015,4,Les Corts,21,60-64,13,14
2015,5,Sarrià-Sant Gervasi,22,60-64,4,6
2015,5,Sarrià-Sant Gervasi,23,60-64,26,26
2015,5,Sarrià-Sant Gervasi,24,60-64,15,21
2015,5,Sarrià-Sant Gervasi,25,60-64,27,27
2015,5,Sarrià-Sant Gervasi,26,60-64,63,60
2015,5,Sarrià-Sant Gervasi,27,60-64,36,38
2015,6,Gràcia,28,60-64,14,10
2015,6,Gràcia,29,60-64,7,8
2015,6,Gràcia,30,60-64,11,13
2015,6,Gràcia,31,60-64,63,50
2015,6,Gràcia,32,60-64,40,27
2015,7,Horta-Guinardó,33,60-64,32,31
2015,7,Horta-Guinardó,34,60-64,11,7
2015,7,Horta-Guinardó,35,60-64,32,20
2015,7,Horta-Guinardó,36,60-64,5,13
2015,7,Horta-Guinardó,37,60-64,35,26
2015,7,Horta-Guinardó,38,60-64,6,9
2015,7,Horta-Guinardó,39,60-64,7,7
2015,7,Horta-Guinardó,40,60-64,5,3
2015,7,Horta-Guinardó,41,60-64,7,4
2015,7,Horta-Guinardó,42,60-64,0,0
2015,7,Horta-Guinardó,43,60-64,26,16
2015,8,Nou Barris,44,60-64,21,23
2015,8,Nou Barris,45,60-64,24,16
2015,8,Nou Barris,46,60-64,19,10
2015,8,Nou Barris,47,60-64,0,1
2015,8,Nou Barris,48,60-64,14,7
2015,8,Nou Barris,49,60-64,6,8
2015,8,Nou Barris,50,60-64,19,14
2015,8,Nou Barris,51,60-64,15,7
2015,8,Nou Barris,52,60-64,17,20
2015,8,Nou Barris,53,60-64,6,5
2015,8,Nou Barris,54,60-64,4,1
2015,8,Nou Barris,55,60-64,17,12
2015,8,Nou Barris,56,60-64,1,0
2015,9,Sant Andreu,57,60-64,8,6
2015,9,Sant Andreu,58,60-64,6,5
2015,9,Sant Andreu,59,60-64,12,15
2015,9,Sant Andreu,60,60-64,50,48
2015,9,Sant Andreu,61,60-64,35,22
2015,9,Sant Andreu,62,60-64,11,15
2015,9,Sant Andreu,63,60-64,25,18
2015,10,Sant Martí,64,60-64,49,34
2015,10,Sant Martí,65,60-64,32,33
2015,10,Sant Martí,66,60-64,15,14
2015,10,Sant Martí,67,60-64,10,6
2015,10,Sant Martí,68,60-64,34,27
2015,10,Sant Martí,69,60-64,19,12
2015,10,Sant Martí,70,60-64,18,23
2015,10,Sant Martí,71,60-64,22,18
2015,10,Sant Martí,72,60-64,29,16
2015,10,Sant Martí,73,60-64,31,29
2015,99,No consta,99,60-64,0,1
2015,1,Ciutat Vella,1,65-69,51,46
2015,1,Ciutat Vella,2,65-69,16,14
2015,1,Ciutat Vella,3,65-69,19,16
2015,1,Ciutat Vella,4,65-69,20,28
2015,2,Eixample,5,65-69,30,20
2015,2,Eixample,6,65-69,57,31
2015,2,Eixample,7,65-69,60,59
2015,2,Eixample,8,65-69,42,28
2015,2,Eixample,9,65-69,71,53
2015,2,Eixample,10,65-69,28,34
2015,3,Sants-Montjuïc,11,65-69,20,45
2015,3,Sants-Montjuïc,12,65-69,0,1
2015,3,Sants-Montjuïc,13,65-69,26,18
2015,3,Sants-Montjuïc,14,65-69,7,7
2015,3,Sants-Montjuïc,15,65-69,22,15
2015,3,Sants-Montjuïc,16,65-69,17,24
2015,3,Sants-Montjuïc,17,65-69,24,29
2015,3,Sants-Montjuïc,18,65-69,35,59
2015,4,Les Corts,19,65-69,55,36
2015,4,Les Corts,20,65-69,23,23
2015,4,Les Corts,21,65-69,15,17
2015,5,Sarrià-Sant Gervasi,22,65-69,0,8
2015,5,Sarrià-Sant Gervasi,23,65-69,22,26
2015,5,Sarrià-Sant Gervasi,24,65-69,15,19
2015,5,Sarrià-Sant Gervasi,25,65-69,18,31
2015,5,Sarrià-Sant Gervasi,26,65-69,47,53
2015,5,Sarrià-Sant Gervasi,27,65-69,21,37
2015,6,Gràcia,28,65-69,17,12
2015,6,Gràcia,29,65-69,5,9
2015,6,Gràcia,30,65-69,19,9
2015,6,Gràcia,31,65-69,51,50
2015,6,Gràcia,32,65-69,21,37
2015,7,Horta-Guinardó,33,65-69,23,30
2015,7,Horta-Guinardó,34,65-69,9,12
2015,7,Horta-Guinardó,35,65-69,30,23
2015,7,Horta-Guinardó,36,65-69,8,7
2015,7,Horta-Guinardó,37,65-69,16,28
2015,7,Horta-Guinardó,38,65-69,9,6
2015,7,Horta-Guinardó,39,65-69,4,7
2015,7,Horta-Guinardó,40,65-69,2,1
2015,7,Horta-Guinardó,41,65-69,3,4
2015,7,Horta-Guinardó,42,65-69,0,1
2015,7,Horta-Guinardó,43,65-69,8,20
2015,8,Nou Barris,44,65-69,11,19
2015,8,Nou Barris,45,65-69,12,16
2015,8,Nou Barris,46,65-69,11,11
2015,8,Nou Barris,47,65-69,1,0
2015,8,Nou Barris,48,65-69,11,21
2015,8,Nou Barris,49,65-69,7,4
2015,8,Nou Barris,50,65-69,12,16
2015,8,Nou Barris,51,65-69,5,5
2015,8,Nou Barris,52,65-69,15,17
2015,8,Nou Barris,53,65-69,4,2
2015,8,Nou Barris,54,65-69,0,1
2015,8,Nou Barris,55,65-69,6,15
2015,8,Nou Barris,56,65-69,1,0
2015,9,Sant Andreu,57,65-69,6,4
2015,9,Sant Andreu,58,65-69,1,0
2015,9,Sant Andreu,59,65-69,8,16
2015,9,Sant Andreu,60,65-69,30,43
2015,9,Sant Andreu,61,65-69,26,25
2015,9,Sant Andreu,62,65-69,10,5
2015,9,Sant Andreu,63,65-69,13,18
2015,10,Sant Martí,64,65-69,40,33
2015,10,Sant Martí,65,65-69,26,21
2015,10,Sant Martí,66,65-69,12,16
2015,10,Sant Martí,67,65-69,10,5
2015,10,Sant Martí,68,65-69,25,30
2015,10,Sant Martí,69,65-69,14,13
2015,10,Sant Martí,70,65-69,11,15
2015,10,Sant Martí,71,65-69,20,13
2015,10,Sant Martí,72,65-69,26,14
2015,10,Sant Martí,73,65-69,25,22
2015,99,No consta,99,65-69,0,0
2015,1,Ciutat Vella,1,70-74,32,28
2015,1,Ciutat Vella,2,70-74,13,12
2015,1,Ciutat Vella,3,70-74,8,7
2015,1,Ciutat Vella,4,70-74,17,15
2015,2,Eixample,5,70-74,17,16
2015,2,Eixample,6,70-74,33,23
2015,2,Eixample,7,70-74,39,37
2015,2,Eixample,8,70-74,24,23
2015,2,Eixample,9,70-74,39,27
2015,2,Eixample,10,70-74,12,21
2015,3,Sants-Montjuïc,11,70-74,20,23
2015,3,Sants-Montjuïc,12,70-74,0,0
2015,3,Sants-Montjuïc,13,70-74,13,17
2015,3,Sants-Montjuïc,14,70-74,11,5
2015,3,Sants-Montjuïc,15,70-74,14,11
2015,3,Sants-Montjuïc,16,70-74,11,10
2015,3,Sants-Montjuïc,17,70-74,15,25
2015,3,Sants-Montjuïc,18,70-74,13,35
2015,4,Les Corts,19,70-74,33,24
2015,4,Les Corts,20,70-74,24,13
2015,4,Les Corts,21,70-74,11,10
2015,5,Sarrià-Sant Gervasi,22,70-74,0,4
2015,5,Sarrià-Sant Gervasi,23,70-74,10,16
2015,5,Sarrià-Sant Gervasi,24,70-74,9,17
2015,5,Sarrià-Sant Gervasi,25,70-74,21,26
2015,5,Sarrià-Sant Gervasi,26,70-74,38,34
2015,5,Sarrià-Sant Gervasi,27,70-74,21,14
2015,6,Gràcia,28,70-74,10,11
2015,6,Gràcia,29,70-74,5,4
2015,6,Gràcia,30,70-74,5,7
2015,6,Gràcia,31,70-74,25,23
2015,6,Gràcia,32,70-74,25,19
2015,7,Horta-Guinardó,33,70-74,17,26
2015,7,Horta-Guinardó,34,70-74,5,7
2015,7,Horta-Guinardó,35,70-74,20,16
2015,7,Horta-Guinardó,36,70-74,3,8
2015,7,Horta-Guinardó,37,70-74,13,27
2015,7,Horta-Guinardó,38,70-74,6,4
2015,7,Horta-Guinardó,39,70-74,1,10
2015,7,Horta-Guinardó,40,70-74,4,2
2015,7,Horta-Guinardó,41,70-74,2,6
2015,7,Horta-Guinardó,42,70-74,0,0
2015,7,Horta-Guinardó,43,70-74,12,6
2015,8,Nou Barris,44,70-74,7,13
2015,8,Nou Barris,45,70-74,11,13
2015,8,Nou Barris,46,70-74,5,3
2015,8,Nou Barris,47,70-74,0,0
2015,8,Nou Barris,48,70-74,14,11
2015,8,Nou Barris,49,70-74,3,2
2015,8,Nou Barris,50,70-74,10,6
2015,8,Nou Barris,51,70-74,8,4
2015,8,Nou Barris,52,70-74,7,21
2015,8,Nou Barris,53,70-74,1,0
2015,8,Nou Barris,54,70-74,2,0
2015,8,Nou Barris,55,70-74,4,4
2015,8,Nou Barris,56,70-74,0,2
2015,9,Sant Andreu,57,70-74,2,4
2015,9,Sant Andreu,58,70-74,2,1
2015,9,Sant Andreu,59,70-74,4,7
2015,9,Sant Andreu,60,70-74,31,24
2015,9,Sant Andreu,61,70-74,15,10
2015,9,Sant Andreu,62,70-74,6,3
2015,9,Sant Andreu,63,70-74,14,13
2015,10,Sant Martí,64,70-74,31,22
2015,10,Sant Martí,65,70-74,13,15
2015,10,Sant Martí,66,70-74,4,13
2015,10,Sant Martí,67,70-74,5,4
2015,10,Sant Martí,68,70-74,14,9
2015,10,Sant Martí,69,70-74,9,5
2015,10,Sant Martí,70,70-74,11,6
2015,10,Sant Martí,71,70-74,15,7
2015,10,Sant Martí,72,70-74,11,12
2015,10,Sant Martí,73,70-74,15,18
2015,99,No consta,99,70-74,0,0
2015,1,Ciutat Vella,1,75-79,14,21
2015,1,Ciutat Vella,2,75-79,10,11
2015,1,Ciutat Vella,3,75-79,7,9
2015,1,Ciutat Vella,4,75-79,7,18
2015,2,Eixample,5,75-79,9,11
2015,2,Eixample,6,75-79,20,15
2015,2,Eixample,7,75-79,23,23
2015,2,Eixample,8,75-79,23,25
2015,2,Eixample,9,75-79,23,29
2015,2,Eixample,10,75-79,12,14
2015,3,Sants-Montjuïc,11,75-79,20,29
2015,3,Sants-Montjuïc,12,75-79,0,0
2015,3,Sants-Montjuïc,13,75-79,8,16
2015,3,Sants-Montjuïc,14,75-79,7,4
2015,3,Sants-Montjuïc,15,75-79,6,8
2015,3,Sants-Montjuïc,16,75-79,6,11
2015,3,Sants-Montjuïc,17,75-79,14,10
2015,3,Sants-Montjuïc,18,75-79,14,16
2015,4,Les Corts,19,75-79,21,20
2015,4,Les Corts,20,75-79,10,11
2015,4,Les Corts,21,75-79,7,5
2015,5,Sarrià-Sant Gervasi,22,75-79,3,4
2015,5,Sarrià-Sant Gervasi,23,75-79,10,11
2015,5,Sarrià-Sant Gervasi,24,75-79,8,9
2015,5,Sarrià-Sant Gervasi,25,75-79,14,22
2015,5,Sarrià-Sant Gervasi,26,75-79,31,22
2015,5,Sarrià-Sant Gervasi,27,75-79,7,14
2015,6,Gràcia,28,75-79,5,6
2015,6,Gràcia,29,75-79,3,0
2015,6,Gràcia,30,75-79,4,7
2015,6,Gràcia,31,75-79,9,17
2015,6,Gràcia,32,75-79,15,9
2015,7,Horta-Guinardó,33,75-79,10,15
2015,7,Horta-Guinardó,34,75-79,5,3
2015,7,Horta-Guinardó,35,75-79,10,14
2015,7,Horta-Guinardó,36,75-79,3,2
2015,7,Horta-Guinardó,37,75-79,10,25
2015,7,Horta-Guinardó,38,75-79,9,7
2015,7,Horta-Guinardó,39,75-79,4,7
2015,7,Horta-Guinardó,40,75-79,4,3
2015,7,Horta-Guinardó,41,75-79,5,4
2015,7,Horta-Guinardó,42,75-79,0,3
2015,7,Horta-Guinardó,43,75-79,7,6
2015,8,Nou Barris,44,75-79,9,11
2015,8,Nou Barris,45,75-79,7,14
2015,8,Nou Barris,46,75-79,3,6
2015,8,Nou Barris,47,75-79,0,3
2015,8,Nou Barris,48,75-79,5,9
2015,8,Nou Barris,49,75-79,1,3
2015,8,Nou Barris,50,75-79,10,5
2015,8,Nou Barris,51,75-79,4,5
2015,8,Nou Barris,52,75-79,11,12
2015,8,Nou Barris,53,75-79,2,2
2015,8,Nou Barris,54,75-79,1,0
2015,8,Nou Barris,55,75-79,1,7
2015,8,Nou Barris,56,75-79,4,0
2015,9,Sant Andreu,57,75-79,4,4
2015,9,Sant Andreu,58,75-79,1,3
2015,9,Sant Andreu,59,75-79,3,8
2015,9,Sant Andreu,60,75-79,18,22
2015,9,Sant Andreu,61,75-79,10,13
2015,9,Sant Andreu,62,75-79,6,2
2015,9,Sant Andreu,63,75-79,10,7
2015,10,Sant Martí,64,75-79,16,14
2015,10,Sant Martí,65,75-79,7,12
2015,10,Sant Martí,66,75-79,2,7
2015,10,Sant Martí,67,75-79,2,4
2015,10,Sant Martí,68,75-79,10,16
2015,10,Sant Martí,69,75-79,5,3
2015,10,Sant Martí,70,75-79,3,13
2015,10,Sant Martí,71,75-79,7,6
2015,10,Sant Martí,72,75-79,6,14
2015,10,Sant Martí,73,75-79,4,14
2015,99,No consta,99,75-79,0,0
2015,1,Ciutat Vella,1,80-84,13,27
2015,1,Ciutat Vella,2,80-84,7,9
2015,1,Ciutat Vella,3,80-84,1,10
2015,1,Ciutat Vella,4,80-84,9,13
2015,2,Eixample,5,80-84,5,8
2015,2,Eixample,6,80-84,21,25
2015,2,Eixample,7,80-84,19,27
2015,2,Eixample,8,80-84,20,29
2015,2,Eixample,9,80-84,31,34
2015,2,Eixample,10,80-84,15,26
2015,3,Sants-Montjuïc,11,80-84,14,20
2015,3,Sants-Montjuïc,12,80-84,0,0
2015,3,Sants-Montjuïc,13,80-84,6,17
2015,3,Sants-Montjuïc,14,80-84,4,2
2015,3,Sants-Montjuïc,15,80-84,6,6
2015,3,Sants-Montjuïc,16,80-84,6,14
2015,3,Sants-Montjuïc,17,80-84,5,15
2015,3,Sants-Montjuïc,18,80-84,16,22
2015,4,Les Corts,19,80-84,19,22
2015,4,Les Corts,20,80-84,16,11
2015,4,Les Corts,21,80-84,3,6
2015,5,Sarrià-Sant Gervasi,22,80-84,1,2
2015,5,Sarrià-Sant Gervasi,23,80-84,10,6
2015,5,Sarrià-Sant Gervasi,24,80-84,5,8
2015,5,Sarrià-Sant Gervasi,25,80-84,18,23
2015,5,Sarrià-Sant Gervasi,26,80-84,15,19
2015,5,Sarrià-Sant Gervasi,27,80-84,9,10
2015,6,Gràcia,28,80-84,2,6
2015,6,Gràcia,29,80-84,2,1
2015,6,Gràcia,30,80-84,3,3
2015,6,Gràcia,31,80-84,15,26
2015,6,Gràcia,32,80-84,14,18
2015,7,Horta-Guinardó,33,80-84,5,16
2015,7,Horta-Guinardó,34,80-84,4,6
2015,7,Horta-Guinardó,35,80-84,12,17
2015,7,Horta-Guinardó,36,80-84,2,3
2015,7,Horta-Guinardó,37,80-84,8,25
2015,7,Horta-Guinardó,38,80-84,3,7
2015,7,Horta-Guinardó,39,80-84,5,8
2015,7,Horta-Guinardó,40,80-84,2,2
2015,7,Horta-Guinardó,41,80-84,1,3
2015,7,Horta-Guinardó,42,80-84,0,1
2015,7,Horta-Guinardó,43,80-84,14,15
2015,8,Nou Barris,44,80-84,15,15
2015,8,Nou Barris,45,80-84,7,17
2015,8,Nou Barris,46,80-84,5,14
2015,8,Nou Barris,47,80-84,0,1
2015,8,Nou Barris,48,80-84,3,8
2015,8,Nou Barris,49,80-84,3,6
2015,8,Nou Barris,50,80-84,4,7
2015,8,Nou Barris,51,80-84,1,10
2015,8,Nou Barris,52,80-84,9,16
2015,8,Nou Barris,53,80-84,0,7
2015,8,Nou Barris,54,80-84,0,0
2015,8,Nou Barris,55,80-84,4,4
2015,8,Nou Barris,56,80-84,3,2
2015,9,Sant Andreu,57,80-84,1,8
2015,9,Sant Andreu,58,80-84,0,5
2015,9,Sant Andreu,59,80-84,8,10
2015,9,Sant Andreu,60,80-84,26,30
2015,9,Sant Andreu,61,80-84,11,19
2015,9,Sant Andreu,62,80-84,4,8
2015,9,Sant Andreu,63,80-84,7,11
